[20] train loss: 0.5492189675569534, lr: 9.994393622037023e-05
[21560] train loss: 5.547714315354824, metric: 19.642795085906982, lr: 0.0004097231721971184
[21580] train loss: 1.585177544504404, metric: 17.70945143699646, lr: 0.000378868862753734
[21600] train loss: 11.248493704944849, metric: 17.641252994537354, lr: 0.00034849741496145725
[21620] train loss: 0.4652777872979641, metric: 16.77502679824829, lr: 0.0003187299007549882
[21640] train loss: 0.4817337766289711, metric: 12.896349430084229, lr: 0.0002896849764510989
[21660] train loss: 0.940090972930193, metric: 13.199398756027222, lr: 0.0002614784170873463
[21680] train loss: 3.357639990746975, metric: 14.474565267562866, lr: 0.00023422270896844566
[21700] train loss: 4.139919385313988, metric: 17.00521683692932, lr: 0.00020802643848583102
[21720] train loss: 1.1494998037815094, metric: 17.621517658233643, lr: 0.00018299407383892685
[21740] train loss: 1.6127206534147263, metric: 19.999815464019775, lr: 0.00015922538295853883
[21760] train loss: 8.820768617093563, metric: 22.54224419593811, lr: 0.00013681512791663408
[21780] train loss: 10.541284117847681, metric: 22.17724084854126, lr: 0.00011585262109292671
[21800] train loss: 0.9744431748986244, metric: 13.061226844787598, lr: 9.999999747378752e-05
[21820] train loss: 1.3450690619647503, metric: 13.44969630241394, lr: 9.999999747378752e-05
[21840] train loss: 0.8968163803219795, metric: 12.605599164962769, lr: 9.999999747378752e-05
[21860] train loss: 1.7795021533966064, metric: 17.057473182678223, lr: 9.999999747378752e-05
[21880] train loss: 11.040128387510777, metric: 17.97561764717102, lr: 9.999999747378752e-05
[21900] train loss: 6.244734093546867, metric: 17.770654678344727, lr: 9.999999747378752e-05
[21920] train loss: 1.380640272051096, metric: 18.30027198791504, lr: 9.999999747378752e-05
[21940] train loss: 0.6464074663817883, metric: 16.16884756088257, lr: 9.999999747378752e-05
[21960] train loss: 0.9992908090353012, metric: 15.735240936279297, lr: 9.999999747378752e-05
[21980] train loss: 0.5355873629450798, metric: 13.096141576766968, lr: 9.999999747378752e-05
[22000] train loss: 0.19382817670702934, metric: 13.267577886581421, lr: 9.999999747378752e-05
[22020] train loss: 7.331670105457306, metric: 23.802587270736694, lr: 0.0009994393913075328
[22040] train loss: 0.13079143315553665, metric: 11.896616697311401, lr: 0.0009969500824809074
[22060] train loss: 0.05840800702571869, metric: 12.247178077697754, lr: 0.000992479850538075
[22080] train loss: 0.6929553411900997, metric: 11.541768789291382, lr: 0.000986046390607953
[22100] train loss: 0.482032835483551, metric: 13.095188736915588, lr: 0.0009776754304766655
[22120] train loss: 1.0745215602219105, metric: 14.88891887664795, lr: 0.0009674003813415766
[22140] train loss: 1.7087807320058346, metric: 13.414578914642334, lr: 0.0009552621049806476
[22160] train loss: 1.0274318680167198, metric: 11.709555387496948, lr: 0.0009413089719600976
[22180] train loss: 0.3102691322565079, metric: 14.316740036010742, lr: 0.0009255966870114207
[22200] train loss: 0.22935503721237183, metric: 12.196349382400513, lr: 0.00090818788157776
[22220] train loss: 0.6622065976262093, metric: 12.347601890563965, lr: 0.0008891518809832633
[22240] train loss: 0.8342165239155293, metric: 12.6903817653656, lr: 0.0008685645880177617
[22260] train loss: 1.9408732987940311, metric: 11.501898527145386, lr: 0.0008465081336908042
[22280] train loss: 0.4437067247927189, metric: 10.08651578426361, lr: 0.0008230703533627093
[22300] train loss: 0.4965975917875767, metric: 11.101346731185913, lr: 0.0007983447285369039
[22320] train loss: 4.582129295915365, metric: 12.942762732505798, lr: 0.0007724298629909754
[22340] train loss: 0.6350841969251633, metric: 12.920750617980957, lr: 0.0007454289589077234
[22360] train loss: 0.4680982977151871, metric: 11.644315361976624, lr: 0.0007174497004598379
[22380] train loss: 1.1080119125545025, metric: 14.492296695709229, lr: 0.00068860367173329
[22400] train loss: 0.8340813964605331, metric: 11.457481265068054, lr: 0.0006590057746507227
[22420] train loss: 0.4178781770169735, metric: 14.639638185501099, lr: 0.0006287740543484688
[22440] train loss: 2.3086564615368843, metric: 14.362294435501099, lr: 0.000598029000684619
[22460] train loss: 0.23213965818285942, metric: 11.78696894645691, lr: 0.0005668931407853961
[22480] train loss: 2.086367029696703, metric: 14.179323434829712, lr: 0.0005354906315915287
[22500] train loss: 2.731771718710661, metric: 16.39150094985962, lr: 0.0005039466777816415
[22520] train loss: 2.0526319593191147, metric: 16.27479386329651, lr: 0.0004723869787994772
[22540] train loss: 0.269357044249773, metric: 12.320541858673096, lr: 0.0004409373505041003
[22560] train loss: -0.07669869810342789, metric: 8.561047077178955, lr: 0.0004097231721971184
[22580] train loss: -0.21972879394888878, metric: 9.440407991409302, lr: 0.000378868862753734
[22600] train loss: -0.18253641203045845, metric: 9.907168865203857, lr: 0.00034849741496145725
[22620] train loss: -0.216277327388525, metric: 9.19045877456665, lr: 0.0003187299007549882
[22640] train loss: -0.23054974898695946, metric: 8.16987681388855, lr: 0.0002896849764510989
[22660] train loss: -0.1927366815507412, metric: 9.485795259475708, lr: 0.0002614784170873463
[22680] train loss: -0.24515201151371002, metric: 8.633786082267761, lr: 0.00023422270896844566
[22700] train loss: -0.27468356117606163, metric: 8.05963933467865, lr: 0.00020802643848583102
[22720] train loss: -0.24610532447695732, metric: 8.017021894454956, lr: 0.00018299407383892685
[22740] train loss: -0.24264220148324966, metric: 8.643540143966675, lr: 0.00015922538295853883
[22760] train loss: -0.27119552716612816, metric: 8.043752670288086, lr: 0.00013681512791663408
[22780] train loss: -0.29733189940452576, metric: 8.035914182662964, lr: 0.00011585262109292671
[22800] train loss: -0.2830606773495674, metric: 8.417080163955688, lr: 9.999999747378752e-05
[22820] train loss: -0.15538093447685242, metric: 9.276228070259094, lr: 9.999999747378752e-05
[22840] train loss: -0.06092981994152069, metric: 9.052480936050415, lr: 9.999999747378752e-05
[22860] train loss: -0.02101048082113266, metric: 9.849644660949707, lr: 9.999999747378752e-05
[22880] train loss: -0.2107730470597744, metric: 9.487616300582886, lr: 9.999999747378752e-05
[22900] train loss: -0.1721571907401085, metric: 10.103407621383667, lr: 9.999999747378752e-05
[22920] train loss: 0.04712696745991707, metric: 11.465188264846802, lr: 9.999999747378752e-05
[22940] train loss: -0.051006898283958435, metric: 10.535802364349365, lr: 9.999999747378752e-05
[22960] train loss: -0.15567859634757042, metric: 8.270223617553711, lr: 9.999999747378752e-05
[22980] train loss: 0.13918231427669525, metric: 10.154280424118042, lr: 9.999999747378752e-05
[23000] train loss: -0.20056138560175896, metric: 7.603505849838257, lr: 9.999999747378752e-05
[23020] train loss: -0.2865443341434002, metric: 7.176953315734863, lr: 0.0009994393913075328
[23040] train loss: -0.33221159875392914, metric: 6.285115003585815, lr: 0.0009969500824809074
[23060] train loss: 1.1536711901426315, metric: 27.858229637145996, lr: 0.000992479850538075
[23080] train loss: 1.4191066212952137, metric: 16.34323811531067, lr: 0.000986046390607953
[23100] train loss: 1.0234350115060806, metric: 12.550097465515137, lr: 0.0009776754304766655
[23120] train loss: 1.2975444830954075, metric: 11.13004994392395, lr: 0.0009674003813415766
[23140] train loss: 5.217527903616428, metric: 16.440622806549072, lr: 0.0009552621049806476
[23160] train loss: 0.7863689102232456, metric: 19.48893427848816, lr: 0.0009413089719600976
[23180] train loss: 0.19395915418863297, metric: 12.280715227127075, lr: 0.0009255966870114207
[23200] train loss: 0.3501511700451374, metric: 15.13994836807251, lr: 0.00090818788157776
[23220] train loss: 0.47770408540964127, metric: 11.442864656448364, lr: 0.0008891518809832633
[23240] train loss: 0.4248344898223877, metric: 12.971060752868652, lr: 0.0008685645880177617
[23260] train loss: 0.3135327361524105, metric: 10.570310831069946, lr: 0.0008465081336908042
[23280] train loss: 1.7870464324951172, metric: 21.55515956878662, lr: 0.0008230703533627093
[23300] train loss: 10.317056391388178, metric: 34.38920736312866, lr: 0.0007983447285369039
[23320] train loss: 0.8008825518190861, metric: 22.041686058044434, lr: 0.0007724298629909754
[23340] train loss: 0.7322241067886353, metric: 18.428220748901367, lr: 0.0007454289589077234
[23360] train loss: 0.2673281840980053, metric: 13.239351511001587, lr: 0.0007174497004598379
[23380] train loss: 0.8481898196041584, metric: 18.736953020095825, lr: 0.00068860367173329
[23400] train loss: 2.8418424129486084, metric: 17.91193437576294, lr: 0.0006590057746507227
[23420] train loss: 1.4758162572979927, metric: 17.29604458808899, lr: 0.0006287740543484688
[23440] train loss: 2.2739329040050507, metric: 25.51659917831421, lr: 0.000598029000684619
[23460] train loss: 0.46300944313406944, metric: 17.919926643371582, lr: 0.0005668931407853961
[23480] train loss: 0.46366508305072784, metric: 13.928404808044434, lr: 0.0005354906315915287
[23500] train loss: 1.5525203123688698, metric: 13.985237836837769, lr: 0.0005039466777816415
[23520] train loss: 1.224111668765545, metric: 14.41007375717163, lr: 0.0004723869787994772
[23540] train loss: 1.2340085469186306, metric: 14.939939975738525, lr: 0.0004409373505041003
[23560] train loss: 3.4045587331056595, metric: 19.397834300994873, lr: 0.0004097231721971184
[23580] train loss: 0.25596214085817337, metric: 13.631866455078125, lr: 0.000378868862753734
[23600] train loss: 0.30356454849243164, metric: 13.139111757278442, lr: 0.00034849741496145725
[23620] train loss: 1.1755386367440224, metric: 17.413153171539307, lr: 0.0003187299007549882
[23640] train loss: 4.516208842396736, metric: 19.158060550689697, lr: 0.0002896849764510989
[23660] train loss: 1.8162034898996353, metric: 15.775459051132202, lr: 0.0002614784170873463
[23680] train loss: 2.264604926109314, metric: 18.884469985961914, lr: 0.00023422270896844566
[23700] train loss: 6.937688082456589, metric: 20.837830543518066, lr: 0.00020802643848583102
[23720] train loss: 6.796679139137268, metric: 19.492799758911133, lr: 0.00018299407383892685
[23740] train loss: 4.517562210559845, metric: 19.451029062271118, lr: 0.00015922538295853883
[23760] train loss: 1.8400998264551163, metric: 22.099764347076416, lr: 0.00013681512791663408
[23780] train loss: 1.9945589900016785, metric: 17.968849420547485, lr: 0.00011585262109292671
[23800] train loss: 1.8974470496177673, metric: 15.626852989196777, lr: 9.999999747378752e-05
[23820] train loss: 1.6117559522390366, metric: 20.16928744316101, lr: 9.999999747378752e-05
[23840] train loss: 0.873296782374382, metric: 17.619385242462158, lr: 9.999999747378752e-05
[23860] train loss: 0.9038231857120991, metric: 17.290896892547607, lr: 9.999999747378752e-05
[23880] train loss: 0.44565847516059875, metric: 14.723218441009521, lr: 9.999999747378752e-05
[23900] train loss: 0.4158896692097187, metric: 12.69740343093872, lr: 9.999999747378752e-05
[23920] train loss: 1.946416512131691, metric: 13.005344152450562, lr: 9.999999747378752e-05
[23940] train loss: 1.3169150836765766, metric: 15.446840763092041, lr: 9.999999747378752e-05
[23960] train loss: 0.6625252068042755, metric: 13.740309000015259, lr: 9.999999747378752e-05
[23980] train loss: 0.947652954608202, metric: 13.815452098846436, lr: 9.999999747378752e-05
[24000] train loss: 0.672822292894125, metric: 14.826362013816833, lr: 9.999999747378752e-05
[24020] train loss: 0.04701077565550804, metric: 15.476998329162598, lr: 0.0009994393913075328
[24040] train loss: 0.4237530417740345, metric: 14.514992952346802, lr: 0.0009969500824809074
[24060] train loss: 0.508916012942791, metric: 11.406828761100769, lr: 0.000992479850538075
[24080] train loss: 0.7769005745649338, metric: 19.207446098327637, lr: 0.000986046390607953
[24100] train loss: 0.405821580439806, metric: 10.880157709121704, lr: 0.0009776754304766655
[24120] train loss: 2.577883690595627, metric: 17.64499545097351, lr: 0.0009674003813415766
[24140] train loss: 0.9919324144721031, metric: 14.466497659683228, lr: 0.0009552621049806476
[24160] train loss: 0.09218468889594078, metric: 11.164246559143066, lr: 0.0009413089719600976
[24180] train loss: 1.675114966928959, metric: 12.826289176940918, lr: 0.0009255966870114207
[24200] train loss: 0.6661878079175949, metric: 13.588013172149658, lr: 0.00090818788157776
[24220] train loss: 0.2830217815935612, metric: 14.088188648223877, lr: 0.0008891518809832633
[24240] train loss: 0.7524563558399677, metric: 21.540966749191284, lr: 0.0008685645880177617
[24260] train loss: 0.43713799491524696, metric: 19.90522837638855, lr: 0.0008465081336908042
[24280] train loss: -0.07274321839213371, metric: 10.477295398712158, lr: 0.0008230703533627093
[24300] train loss: -0.1262567713856697, metric: 11.827772855758667, lr: 0.0007983447285369039
[24320] train loss: 0.251093290746212, metric: 13.450963258743286, lr: 0.0007724298629909754
[24340] train loss: 0.48503731191158295, metric: 17.302847623825073, lr: 0.0007454289589077234
[24360] train loss: 1.6545787248760462, metric: 11.506018996238708, lr: 0.0007174497004598379
[24380] train loss: 0.357801117002964, metric: 8.821646928787231, lr: 0.00068860367173329
[24400] train loss: 2.1542591899633408, metric: 17.861743927001953, lr: 0.0006590057746507227
[24420] train loss: 0.6086496599018574, metric: 11.498199224472046, lr: 0.0006287740543484688
[24440] train loss: 0.670631892979145, metric: 11.676038980484009, lr: 0.000598029000684619
[24460] train loss: 0.42240745574235916, metric: 17.766236543655396, lr: 0.0005668931407853961
[24480] train loss: -0.08303125575184822, metric: 11.13261866569519, lr: 0.0005354906315915287
[24500] train loss: -0.07851902581751347, metric: 9.167053699493408, lr: 0.0005039466777816415
[24520] train loss: -0.05850119702517986, metric: 9.702250719070435, lr: 0.0004723869787994772
[24540] train loss: 0.24106185883283615, metric: 8.647438526153564, lr: 0.0004409373505041003
[24560] train loss: 0.3004765212535858, metric: 12.578407764434814, lr: 0.0004097231721971184
[24580] train loss: 1.3987167328596115, metric: 20.19585156440735, lr: 0.000378868862753734
[24600] train loss: 0.05984251946210861, metric: 15.877066135406494, lr: 0.00034849741496145725
[24620] train loss: 0.11729206517338753, metric: 10.21842074394226, lr: 0.0003187299007549882
[24640] train loss: -0.07320626452565193, metric: 9.919958114624023, lr: 0.0002896849764510989
[24660] train loss: -0.13684115186333656, metric: 9.959132671356201, lr: 0.0002614784170873463
[24680] train loss: -0.16966178640723228, metric: 9.154581546783447, lr: 0.00023422270896844566
[24700] train loss: -0.195193063467741, metric: 8.629674196243286, lr: 0.00020802643848583102
[24720] train loss: -0.14454110339283943, metric: 10.068289279937744, lr: 0.00018299407383892685
[24740] train loss: -0.1309564933180809, metric: 10.286827802658081, lr: 0.00015922538295853883
[24760] train loss: -0.22003689035773277, metric: 11.01534628868103, lr: 0.00013681512791663408
